event_index,id,name,overload_name,trace_name,start_us,end_us,duration_us,self_cpu_time_total_us,cpu_time_total_us,self_device_time_total_us,device_time_total_us,thread,fwd_thread,device_type,device_index,device_resource_id,node_id,sequence_nr,scope,depth,cpu_parent_id,cpu_children,kernel_count,kernel_names,kernel_durations_us,is_async,is_remote,is_legacy,is_user_annotation,flops,cpu_memory_usage,self_cpu_memory_usage,device_memory_usage,self_device_memory_usage,input_shapes,concrete_inputs,kwinputs,stack,metadata_json
15181,55824,cudaMemsetAsync,,cudaMemsetAsync,162824.272,162824.432,0.16000000000349246,0.16000000000349246,0.16000000000349246,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8732,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15182,55825,cuLaunchKernel,,cuLaunchKernel,162824.562,162827.738,3.176000000006752,3.176000000006752,3.176000000006752,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8732,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15185,55831,cuLaunchKernel,,cuLaunchKernel,162870.318,162873.734,3.415999999997439,3.415999999997439,3.415999999997439,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8733,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15188,55863,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,162897.148,162897.348,0.20000000001164153,0.20000000001164153,0.20000000001164153,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8734,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15189,55865,cuLaunchKernel,,cuLaunchKernel,162897.899,162900.735,2.8359999999811407,2.8359999999811407,2.8359999999811407,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8734,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15190,55866,cudaLaunchKernel,,cudaLaunchKernel,162901.326,162904.071,2.7449999999953434,2.7449999999953434,2.7449999999953434,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8734,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15194,55879,cuLaunchKernel,,cuLaunchKernel,162975.965,162980.754,4.7889999999897555,4.7889999999897555,4.7889999999897555,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8735,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15197,55911,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,163008.646,163008.927,0.28099999998812564,0.28099999998812564,0.28099999998812564,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8736,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15198,55913,cudaMemsetAsync,,cudaMemsetAsync,163009.568,163009.748,0.17999999999301508,0.17999999999301508,0.17999999999301508,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8736,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15199,55914,cuLaunchKernel,,cuLaunchKernel,163009.878,163012.984,3.105999999999767,3.105999999999767,3.105999999999767,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8736,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15202,55948,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,163034.775,163034.905,0.1300000000046566,0.1300000000046566,0.1300000000046566,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8737,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15203,55950,cudaMemsetAsync,,cudaMemsetAsync,163035.306,163035.386,0.07999999998719431,0.07999999998719431,0.07999999998719431,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8737,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15204,55951,cuLaunchKernel,,cuLaunchKernel,163035.446,163038.211,2.76500000001397,2.76500000001397,2.76500000001397,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8737,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15207,55985,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,163055.854,163055.975,0.12100000001373701,0.12100000001373701,0.12100000001373701,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8738,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15208,55987,cudaMemsetAsync,,cudaMemsetAsync,163056.275,163056.335,0.059999999997671694,0.059999999997671694,0.059999999997671694,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8738,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15209,55988,cuLaunchKernel,,cuLaunchKernel,163056.405,163058.91,2.5050000000046566,2.5050000000046566,2.5050000000046566,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8738,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15213,8741,aten::as_strided,,aten::as_strided,163097.272,163103.183,5.910999999992782,5.910999999992782,5.910999999992782,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,8740,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,10,64,64],[],[],[]]","[null,[1,64,10,64],[40960,640,64,1],null]",{},[],
15215,8743,aten::as_strided,,aten::as_strided,163112.54,163129.342,16.801999999996042,16.801999999996042,16.801999999996042,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,8742,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,10,64,64],[],[],[]]","[null,[1,64,10,64],[40960,640,64,1],null]",{},[],
15217,8745,aten::as_strided,,aten::as_strided,163138.339,163142.637,4.297999999980675,4.297999999980675,4.297999999980675,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,8744,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,10,64,64],[],[],[]]","[null,[1,64,10,64],[40960,640,64,1],null]",{},[],
15220,8748,aten::empty_strided,,aten::empty_strided,163159.869,163171.39,11.521000000007916,11.521000000007916,11.521000000007916,0,0,1,0,CPU,2155947,2155947,-1,-1,0,6,8747,0,0,[],[],False,False,False,False,0,0,0,81920,81920,"[[],[],[],[],[],[]]","[[1,64,10,64],[40960,640,64,1],5,0,null,null]",{},[],
15221,8749,aten::empty,,aten::empty,163179.385,163186.979,7.5939999999827705,7.5939999999827705,7.5939999999827705,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,8746,0,0,[],[],False,False,False,False,0,0,0,2560,2560,"[[],[],[],[],[],[]]","[[1,10,64],6,0,null,null,null]",{},[],
15222,8750,aten::empty,,aten::empty,163189.584,163196.237,6.652999999991152,6.652999999991152,6.652999999991152,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,8746,0,0,[],[],False,False,False,False,0,0,0,512,512,"[[],[],[],[],[],[]]","[[2],29,null,null,null,null]",{},[],
15223,8751,aten::empty,,aten::empty,163198.17,163212.838,14.667999999976018,14.667999999976018,14.667999999976018,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,8746,0,0,[],[],False,False,False,False,0,0,0,512,512,"[[],[],[],[],[],[]]","[[],29,null,null,null,null]",{},[],
15224,56024,cudaFuncSetAttribute,,cudaFuncSetAttribute,163213.79,163215.162,1.3720000000030268,1.3720000000030268,1.3720000000030268,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,8746,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15225,56025,cudaLaunchKernel,,cudaLaunchKernel,163215.623,163221.995,6.372000000003027,6.372000000003027,6.372000000003027,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,8746,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15227,8752,aten::empty,,aten::empty,163225.121,163231.953,6.831999999994878,6.831999999994878,6.831999999994878,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,8746,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[[0],5,0,null,null,null]",{},[],
15229,8754,aten::as_strided,,aten::as_strided,163260.477,163267.901,7.423999999999069,7.423999999999069,7.423999999999069,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,8753,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,64,10,64],[],[],[]]","[null,[1,10,64,64],[40960,64,640,1],null]",{},[],
15231,56071,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,163315.049,163315.389,0.33999999999650754,0.33999999999650754,0.33999999999650754,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8755,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15232,56073,cuLaunchKernel,,cuLaunchKernel,163316.221,163321.791,5.570000000006985,5.570000000006985,5.570000000006985,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8755,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15233,56074,cudaLaunchKernel,,cudaLaunchKernel,163322.433,163325.218,2.7850000000034925,2.7850000000034925,2.7850000000034925,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8755,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15237,56109,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,163367.056,163367.276,0.22000000000116415,0.22000000000116415,0.22000000000116415,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8756,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15238,56111,cuLaunchKernel,,cuLaunchKernel,163367.807,163371.554,3.747000000003027,3.747000000003027,3.747000000003027,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8756,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15239,56112,cudaLaunchKernel,,cudaLaunchKernel,163371.885,163374.259,2.3739999999816064,2.3739999999816064,2.3739999999816064,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8756,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15243,56147,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,163400.028,163400.188,0.16000000000349246,0.16000000000349246,0.16000000000349246,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8757,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15244,56149,cudaMemsetAsync,,cudaMemsetAsync,163400.729,163400.909,0.1800000000221189,0.1800000000221189,0.1800000000221189,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8757,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15245,56150,cuLaunchKernel,,cuLaunchKernel,163401.029,163403.765,2.736000000004424,2.736000000004424,2.736000000004424,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8757,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15248,56159,cuLaunchKernel,,cuLaunchKernel,163459.258,163463.446,4.187999999994645,4.187999999994645,4.187999999994645,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8758,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15251,56191,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,163488.833,163489.034,0.20100000000093132,0.20100000000093132,0.20100000000093132,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8759,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15252,56193,cudaMemsetAsync,,cudaMemsetAsync,163489.635,163489.785,0.14999999999417923,0.14999999999417923,0.14999999999417923,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8759,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15253,56194,cuLaunchKernel,,cuLaunchKernel,163489.916,163492.941,3.0249999999941792,3.0249999999941792,3.0249999999941792,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8759,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15257,8762,aten::as_strided,,aten::as_strided,163534.288,163544.798,10.510000000009313,10.510000000009313,10.510000000009313,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,8761,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,10,64,64],[],[],[]]","[null,[1,64,10,64],[40960,640,64,1],null]",{},[],
15259,8764,aten::as_strided,,aten::as_strided,163554.236,163558.734,4.497999999992317,4.497999999992317,4.497999999992317,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,8763,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,10,77,64],[],[],[]]","[null,[1,77,10,64],[49280,640,64,1],null]",{},[],
15261,8766,aten::as_strided,,aten::as_strided,163579.373,163583.631,4.25800000000163,4.25800000000163,4.25800000000163,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,8765,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,10,77,64],[],[],[]]","[null,[1,77,10,64],[49280,640,64,1],null]",{},[],
15264,8769,aten::empty_strided,,aten::empty_strided,163600.963,163610.371,9.408000000024913,9.408000000024913,9.408000000024913,0,0,1,0,CPU,2155947,2155947,-1,-1,0,6,8768,0,0,[],[],False,False,False,False,0,0,0,81920,81920,"[[],[],[],[],[],[]]","[[1,64,10,64],[40960,640,64,1],5,0,null,null]",{},[],
15265,8770,aten::empty,,aten::empty,163618.315,163625.829,7.513999999995576,7.513999999995576,7.513999999995576,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,8767,0,0,[],[],False,False,False,False,0,0,0,2560,2560,"[[],[],[],[],[],[]]","[[1,10,64],6,0,null,null,null]",{},[],
15266,8771,aten::empty,,aten::empty,163628.344,163635.217,6.872999999992317,6.872999999992317,6.872999999992317,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,8767,0,0,[],[],False,False,False,False,0,0,0,512,512,"[[],[],[],[],[],[]]","[[2],29,null,null,null,null]",{},[],
15267,8772,aten::empty,,aten::empty,163637.101,163645.226,8.125,8.125,8.125,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,8767,0,0,[],[],False,False,False,False,0,0,0,512,512,"[[],[],[],[],[],[]]","[[],29,null,null,null,null]",{},[],
15268,56230,cudaFuncSetAttribute,,cudaFuncSetAttribute,163646.157,163647.48,1.3230000000039581,1.3230000000039581,1.3230000000039581,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,8767,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15269,56231,cudaLaunchKernel,,cudaLaunchKernel,163647.961,163675.442,27.480999999999767,27.480999999999767,27.480999999999767,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,8767,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15271,8773,aten::empty,,aten::empty,163680.472,163700.359,19.886999999987893,19.886999999987893,19.886999999987893,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,8767,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[[0],5,0,null,null,null]",{},[],
15273,8775,aten::as_strided,,aten::as_strided,163721.278,163726.848,5.570000000006985,5.570000000006985,5.570000000006985,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,8774,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,64,10,64],[],[],[]]","[null,[1,10,64,64],[40960,64,640,1],null]",{},[],
15275,56277,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,163777.773,163778.134,0.3610000000044238,0.3610000000044238,0.3610000000044238,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8776,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15276,56279,cudaMemsetAsync,,cudaMemsetAsync,163779.056,163779.306,0.25,0.25,0.25,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8776,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15277,56280,cuLaunchKernel,,cuLaunchKernel,163779.507,163785.227,5.720000000001164,5.720000000001164,5.720000000001164,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8776,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15280,56290,cuLaunchKernel,,cuLaunchKernel,163841.472,163845.35,3.877999999996973,3.877999999996973,3.877999999996973,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8777,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15283,56322,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,163886.396,163886.697,0.30099999997764826,0.30099999997764826,0.30099999997764826,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8778,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15284,56324,cudaMemsetAsync,,cudaMemsetAsync,163887.398,163887.559,0.16100000002188608,0.16100000002188608,0.16100000002188608,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8778,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15285,56325,cuLaunchKernel,,cuLaunchKernel,163887.729,163891.756,4.027000000001863,4.027000000001863,4.027000000001863,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8778,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15288,56331,cuLaunchKernel,,cuLaunchKernel,163935.699,163939.155,3.456000000005588,3.456000000005588,3.456000000005588,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8779,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15291,56363,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,163963.711,163963.931,0.22000000000116415,0.22000000000116415,0.22000000000116415,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8780,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15292,56365,cuLaunchKernel,,cuLaunchKernel,163964.492,163967.538,3.0460000000020955,3.0460000000020955,3.0460000000020955,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8780,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15293,56366,cudaLaunchKernel,,cudaLaunchKernel,163968.189,163970.964,2.7749999999941792,2.7749999999941792,2.7749999999941792,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8780,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15297,56375,cuLaunchKernel,,cuLaunchKernel,164014.886,164018.113,3.227000000013504,3.227000000013504,3.227000000013504,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8781,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15300,56407,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,164042.288,164042.478,0.1900000000023283,0.1900000000023283,0.1900000000023283,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8782,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15301,56409,cudaMemsetAsync,,cudaMemsetAsync,164043.089,164043.27,0.18099999998230487,0.18099999998230487,0.18099999998230487,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8782,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15302,56410,cuLaunchKernel,,cuLaunchKernel,164043.38,164046.145,2.764999999984866,2.764999999984866,2.764999999984866,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8782,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15305,56421,cuLaunchKernel,,cuLaunchKernel,164096.97,164101.088,4.11799999998766,4.11799999998766,4.11799999998766,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8783,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15308,56426,cuLaunchKernel,,cuLaunchKernel,164140.922,164144.509,3.5869999999995343,3.5869999999995343,3.5869999999995343,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8784,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15311,56439,cuLaunchKernel,,cuLaunchKernel,164202.948,164207.927,4.978999999992084,4.978999999992084,4.978999999992084,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8785,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15315,8788,aten::_nnpack_available,,aten::_nnpack_available,164240.308,164244.676,4.368000000016764,4.368000000016764,4.368000000016764,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,8787,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15319,8792,aten::empty,,aten::empty,164259.474,164270.624,11.150000000023283,11.150000000023283,11.150000000023283,0,0,1,0,CPU,2155947,2155947,-1,-1,0,8,8791,0,0,[],[],False,False,False,False,0,0,0,163840,163840,"[[],[],[],[],[],[]]","[[1,1280,8,8],5,0,null,null,0]",{},[],
15321,56449,cudaLaunchKernel,,cudaLaunchKernel,164283.649,164289.52,5.870999999984633,5.870999999984633,5.870999999984633,0,0,1,0,CPU,2155947,2155947,-1,-1,0,8,8793,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15325,8796,aten::empty,,aten::empty,164317.332,164344.032,26.70000000001164,26.70000000001164,26.70000000001164,0,0,1,0,CPU,2155947,2155947,-1,-1,0,7,8795,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[[0],5,0,null,null,null]",{},[],
15326,8797,aten::view,,aten::view,164347.398,164352.537,5.13900000002468,5.13900000002468,5.13900000002468,0,0,1,0,CPU,2155947,2155947,-1,-1,0,7,8795,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[640,1280,1,1],[]]","[null,[640,1280]]",{},[],
15327,8798,aten::resize_,,aten::resize_,164355.643,164362.927,7.283999999985099,7.283999999985099,7.283999999985099,0,0,1,0,CPU,2155947,2155947,-1,-1,0,7,8795,0,0,[],[],False,False,False,False,0,0,0,81920,81920,"[[0],[],[]]","[null,[1,640,8,8],null]",{},[],
15330,56469,cudaLaunchKernel,,cudaLaunchKernel,164369.259,164374.078,4.819000000017695,4.819000000017695,4.819000000017695,0,0,1,0,CPU,2155947,2155947,-1,-1,0,9,8800,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15333,8802,aten::as_strided,,aten::as_strided,164389.276,164394.416,5.139999999984866,5.139999999984866,5.139999999984866,0,0,1,0,CPU,2155947,2155947,-1,-1,0,8,8801,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,1280,8,8],[],[],[]]","[null,[1280,8,8],[64,8,1],0]",{},[],
15335,8804,aten::as_strided,,aten::as_strided,164403.994,164411.237,7.24299999998766,7.24299999998766,7.24299999998766,0,0,1,0,CPU,2155947,2155947,-1,-1,0,8,8803,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,640,8,8],[],[],[]]","[null,[640,8,8],[64,8,1],0]",{},[],
15336,56505,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,164438.668,164438.999,0.33100000000558794,0.33100000000558794,0.33100000000558794,0,0,1,0,CPU,2155947,2155947,-1,-1,0,7,8795,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15337,56507,cuLaunchKernel,,cuLaunchKernel,164440.101,164444.279,4.1780000000144355,4.1780000000144355,4.1780000000144355,0,0,1,0,CPU,2155947,2155947,-1,-1,0,7,8795,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15338,56508,cudaLaunchKernel,,cudaLaunchKernel,164444.92,164447.685,2.764999999984866,2.764999999984866,2.764999999984866,0,0,1,0,CPU,2155947,2155947,-1,-1,0,7,8795,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15342,56516,cuLaunchKernel,,cuLaunchKernel,164526.322,164530.62,4.298000000009779,4.298000000009779,4.298000000009779,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8805,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15345,56545,cudaLaunchKernel,,cudaLaunchKernel,164557.781,164561.368,3.5869999999995343,3.5869999999995343,3.5869999999995343,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8806,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15348,56556,cuLaunchKernel,,cuLaunchKernel,164618.795,164623.844,5.048999999999069,5.048999999999069,5.048999999999069,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,8807,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15352,8810,aten::_nnpack_available,,aten::_nnpack_available,164661.765,164665.462,3.6969999999855645,3.6969999999855645,3.6969999999855645,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,8809,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15356,8814,aten::empty,,aten::empty,164675.12,164685.56,10.440000000002328,10.440000000002328,10.440000000002328,0,0,1,0,CPU,2155947,2155947,-1,-1,0,8,8813,0,0,[],[],False,False,False,False,0,0,0,163840,163840,"[[],[],[],[],[],[]]","[[1,1280,8,8],5,0,null,null,0]",{},[],
15358,56566,cudaLaunchKernel,,cudaLaunchKernel,164697.993,164703.243,5.25,5.25,5.25,0,0,1,0,CPU,2155947,2155947,-1,-1,0,8,8815,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15363,8819,aten::empty,,aten::empty,164725.194,164735.904,10.710000000020955,10.710000000020955,10.710000000020955,0,0,1,0,CPU,2155947,2155947,-1,-1,0,8,8818,0,0,[],[],False,False,False,False,0,0,0,14745600,14745600,"[[],[],[],[],[],[]]","[[640,1280,3,3],5,0,null,null,0]",{},[],
15365,56580,cudaLaunchKernel,,cudaLaunchKernel,164755.46,164759.167,3.7069999999948777,3.7069999999948777,3.7069999999948777,0,0,1,0,CPU,2155947,2155947,-1,-1,0,8,8820,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15369,8823,aten::empty,,aten::empty,164784.955,164791.528,6.573000000003958,6.573000000003958,6.573000000003958,0,0,1,0,CPU,2155947,2155947,-1,-1,0,7,8822,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[[0],5,0,null,null,null]",{},[],
15370,8824,aten::view,,aten::view,164794.283,164799.012,4.728999999992084,4.728999999992084,4.728999999992084,0,0,1,0,CPU,2155947,2155947,-1,-1,0,7,8822,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[640,1280,3,3],[]]","[null,[640,11520]]",{},[],
15371,8825,aten::resize_,,aten::resize_,164801.927,164808.58,6.652999999991152,6.652999999991152,6.652999999991152,0,0,1,0,CPU,2155947,2155947,-1,-1,0,7,8822,0,0,[],[],False,False,False,False,0,0,0,81920,81920,"[[0],[],[]]","[null,[1,640,8,8],null]",{},[],
15372,8826,aten::empty,,aten::empty,164810.924,164820.031,9.106999999989057,9.106999999989057,9.106999999989057,0,0,1,0,CPU,2155947,2155947,-1,-1,0,7,8822,0,0,[],[],False,False,False,False,0,0,0,1474560,1474560,"[[],[],[],[],[],[]]","[[11520,64],5,0,null,null,null]",{},[],
15375,56607,cudaLaunchKernel,,cudaLaunchKernel,164825.882,164829.358,3.4759999999951106,3.4759999999951106,3.4759999999951106,0,0,1,0,CPU,2155947,2155947,-1,-1,0,9,8828,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15378,8830,aten::as_strided,,aten::as_strided,164853.764,164858.934,5.170000000012806,5.170000000012806,5.170000000012806,0,0,1,0,CPU,2155947,2155947,-1,-1,0,8,8829,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,1280,8,8],[],[],[]]","[null,[1280,8,8],[64,8,1],0]",{},[],
15380,8832,aten::as_strided,,aten::as_strided,164867.8,164872.078,4.278000000020256,4.278000000020256,4.278000000020256,0,0,1,0,CPU,2155947,2155947,-1,-1,0,8,8831,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,640,8,8],[],[],[]]","[null,[640,8,8],[64,8,1],0]",{},[],
15381,56614,cudaLaunchKernel,,cudaLaunchKernel,164876.617,164879.983,3.3660000000090804,3.3660000000090804,3.3660000000090804,0,0,1,0,CPU,2155947,2155947,-1,-1,0,7,8822,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
